SessionId,SessionDate,SessionStartTime,SessionEndTime,SessionVenueId,NumberofBeds,Numberofconsultants,NumberofNurses,NumberInvited,NumberAttended,NumberofDonations,TotalBloodCollected
7858,2017-05-04,2017-05-04 09:00:00,2017-05-04 14:00:00,2,6,2,4,35,20,11,6
7859,2017-05-05,2017-05-05 09:00:00,2017-05-05 14:00:00,2,6,2,4,35,20,11,6
7860,2017-05-06,2017-05-06 09:00:00,2017-05-06 14:00:00,2,6,2,4,35,20,11,6
7861,2017-05-07,2017-05-07 09:00:00,2017-05-07 14:00:00,2,6,2,4,35,20,11,6
7862,2017-05-08,2017-05-08 09:00:00,2017-05-08 14:00:00,2,6,2,4,35,20,11,6
7863,2017-05-09,2017-05-09 09:00:00,2017-05-09 14:00:00,2,6,2,4,35,20,11,6
7864,2017-05-10,2017-05-10 09:00:00,2017-05-10 14:00:00,2,6,2,4,35,20,11,6
7865,2017-05-11,2017-05-11 09:00:00,2017-05-11 14:00:00,2,6,2,4,35,20,11,6
7866,2017-05-12,2017-05-12 09:00:00,2017-05-12 14:00:00,2,6,2,4,35,20,11,6
7867,2017-05-13,2017-05-13 09:00:00,2017-05-13 14:00:00,2,6,2,4,35,20,11,6
7868,2017-05-14,2017-05-14 09:00:00,2017-05-14 14:00:00,2,6,2,4,35,20,11,6
7869,2017-05-15,2017-05-15 09:00:00,2017-05-15 14:00:00,2,6,2,4,35,20,11,6
7870,2017-05-16,2017-05-16 09:00:00,2017-05-16 14:00:00,2,6,2,4,35,20,11,6
7871,2017-05-17,2017-05-17 09:00:00,2017-05-17 14:00:00,2,6,2,4,35,20,11,6
7872,2017-05-18,2017-05-18 09:00:00,2017-05-18 14:00:00,2,6,2,4,35,20,11,6
7873,2017-05-19,2017-05-19 09:00:00,2017-05-19 14:00:00,2,6,2,4,35,20,11,6
7874,2017-05-20,2017-05-20 09:00:00,2017-05-20 14:00:00,2,6,2,4,35,20,11,6
7875,2017-05-21,2017-05-21 09:00:00,2017-05-21 14:00:00,2,6,2,4,35,20,11,6
7876,2017-05-22,2017-05-22 09:00:00,2017-05-22 14:00:00,2,6,2,4,35,20,11,6
7877,2017-05-23,2017-05-23 09:00:00,2017-05-23 14:00:00,2,6,2,4,35,20,11,6
7878,2017-05-24,2017-05-24 09:00:00,2017-05-24 14:00:00,2,6,2,4,35,20,11,6
7879,2017-05-25,2017-05-25 09:00:00,2017-05-25 14:00:00,2,6,2,4,35,20,11,6
7880,2017-05-26,2017-05-26 09:00:00,2017-05-26 14:00:00,2,6,2,4,35,20,11,6
7881,2017-05-27,2017-05-27 09:00:00,2017-05-27 14:00:00,2,6,2,4,35,20,11,6
7882,2017-05-28,2017-05-28 09:00:00,2017-05-28 14:00:00,2,6,2,4,35,20,11,6
7883,2017-05-29,2017-05-29 09:00:00,2017-05-29 14:00:00,2,6,2,4,35,20,11,6
7884,2017-05-30,2017-05-30 09:00:00,2017-05-30 14:00:00,2,6,2,4,35,20,11,6
7885,2017-05-31,2017-05-31 09:00:00,2017-05-31 14:00:00,2,6,2,4,35,20,11,6
7886,2017-06-01,2017-06-01 09:00:00,2017-06-01 14:00:00,2,6,2,4,35,20,11,6
7887,2017-06-02,2017-06-02 09:00:00,2017-06-02 14:00:00,2,6,2,4,35,20,11,6
7888,2017-06-03,2017-06-03 09:00:00,2017-06-03 14:00:00,2,6,2,4,18,20,11,6
7889,2017-06-04,2017-06-04 09:00:00,2017-06-04 14:00:00,2,6,2,4,18,20,11,6
7890,2017-06-05,2017-06-05 09:00:00,2017-06-05 14:00:00,2,6,2,4,18,20,11,6
7891,2017-06-06,2017-06-06 09:00:00,2017-06-06 14:00:00,2,6,2,4,18,20,11,6
7892,2017-06-07,2017-06-07 09:00:00,2017-06-07 14:00:00,2,6,2,4,18,20,11,6
7893,2017-06-08,2017-06-08 09:00:00,2017-06-08 14:00:00,2,6,2,4,18,20,11,6
7894,2017-06-09,2017-06-09 09:00:00,2017-06-09 14:00:00,2,6,2,4,18,20,11,6
7895,2017-06-10,2017-06-10 09:00:00,2017-06-10 14:00:00,2,6,2,4,18,20,11,6
7896,2017-06-11,2017-06-11 09:00:00,2017-06-11 14:00:00,2,6,2,4,18,20,11,6
7897,2017-06-12,2017-06-12 09:00:00,2017-06-12 14:00:00,2,6,2,4,18,20,11,6
7898,2017-06-13,2017-06-13 09:00:00,2017-06-13 14:00:00,2,6,2,4,18,20,11,6
7899,2017-06-14,2017-06-14 09:00:00,2017-06-14 14:00:00,2,6,2,4,18,20,11,6
7900,2017-06-15,2017-06-15 09:00:00,2017-06-15 14:00:00,2,6,2,4,18,20,11,6
7901,2017-06-16,2017-06-16 09:00:00,2017-06-16 14:00:00,2,6,2,4,18,20,11,6
7902,2017-06-17,2017-06-17 09:00:00,2017-06-17 14:00:00,2,6,2,4,18,20,11,6
7903,2017-06-18,2017-06-18 09:00:00,2017-06-18 14:00:00,2,6,2,4,18,20,11,6
7904,2017-06-19,2017-06-19 09:00:00,2017-06-19 14:00:00,2,6,2,4,18,20,11,6
7905,2017-06-20,2017-06-20 09:00:00,2017-06-20 14:00:00,2,6,2,4,18,20,11,6
7906,2017-06-21,2017-06-21 09:00:00,2017-06-21 14:00:00,2,6,2,4,18,20,11,6
7907,2017-06-22,2017-06-22 09:00:00,2017-06-22 14:00:00,2,6,2,4,18,20,11,6
7908,2017-06-23,2017-06-23 09:00:00,2017-06-23 14:00:00,2,6,2,4,18,20,11,6
7909,2017-06-24,2017-06-24 09:00:00,2017-06-24 14:00:00,2,6,2,4,18,20,11,6
7910,2017-06-25,2017-06-25 09:00:00,2017-06-25 14:00:00,2,6,2,4,18,20,11,6
7911,2017-06-26,2017-06-26 09:00:00,2017-06-26 14:00:00,2,6,2,4,18,20,11,6
7912,2017-06-27,2017-06-27 09:00:00,2017-06-27 14:00:00,2,6,2,4,18,20,11,6
7913,2017-06-28,2017-06-28 09:00:00,2017-06-28 14:00:00,2,6,2,4,18,20,11,6
7914,2017-06-29,2017-06-29 09:00:00,2017-06-29 14:00:00,2,6,2,4,18,20,11,6
7915,2017-06-30,2017-06-30 09:00:00,2017-06-30 14:00:00,2,6,2,4,18,20,11,6
7916,2017-07-01,2017-07-01 09:00:00,2017-07-01 14:00:00,2,6,2,4,18,20,11,6
7917,2017-07-02,2017-07-02 09:00:00,2017-07-02 14:00:00,2,6,2,4,18,20,11,6
7918,2017-07-03,2017-07-03 09:00:00,2017-07-03 14:00:00,2,6,2,4,18,20,11,6
7919,2017-07-04,2017-07-04 09:00:00,2017-07-04 14:00:00,2,6,2,4,35,20,11,6
7920,2017-07-05,2017-07-05 09:00:00,2017-07-05 14:00:00,2,6,2,4,35,20,11,6
7921,2017-07-06,2017-07-06 09:00:00,2017-07-06 14:00:00,2,6,2,4,35,20,11,6
7922,2017-07-07,2017-07-07 09:00:00,2017-07-07 14:00:00,2,6,2,4,35,20,11,6
7923,2017-07-08,2017-07-08 09:00:00,2017-07-08 14:00:00,2,6,2,4,35,20,11,6
7924,2017-07-09,2017-07-09 09:00:00,2017-07-09 14:00:00,2,6,2,4,35,20,11,6
7925,2017-07-10,2017-07-10 09:00:00,2017-07-10 14:00:00,2,6,2,4,35,20,11,6
7926,2017-07-11,2017-07-11 09:00:00,2017-07-11 14:00:00,2,6,2,4,35,20,11,6
7927,2017-07-12,2017-07-12 09:00:00,2017-07-12 14:00:00,2,6,2,4,35,20,11,6
7928,2017-07-13,2017-07-13 09:00:00,2017-07-13 14:00:00,2,6,2,4,35,20,11,6
7929,2017-07-14,2017-07-14 09:00:00,2017-07-14 14:00:00,2,6,2,4,35,20,11,6
7930,2017-07-15,2017-07-15 09:00:00,2017-07-15 14:00:00,2,6,2,4,35,20,11,6
7931,2017-07-16,2017-07-16 09:00:00,2017-07-16 14:00:00,2,6,2,4,35,20,11,6
7932,2017-07-17,2017-07-17 09:00:00,2017-07-17 14:00:00,2,6,2,4,35,20,11,6
7933,2017-07-18,2017-07-18 09:00:00,2017-07-18 14:00:00,2,6,2,4,35,20,11,6
7934,2017-07-19,2017-07-19 09:00:00,2017-07-19 14:00:00,2,6,2,4,35,20,11,6
7935,2017-07-20,2017-07-20 09:00:00,2017-07-20 14:00:00,2,6,2,4,35,20,11,6
7936,2017-07-21,2017-07-21 09:00:00,2017-07-21 14:00:00,2,6,2,4,35,20,11,6
7937,2017-07-22,2017-07-22 09:00:00,2017-07-22 14:00:00,2,6,2,4,35,20,11,6
7938,2017-07-23,2017-07-23 09:00:00,2017-07-23 14:00:00,2,6,2,4,35,20,11,6
7939,2017-07-24,2017-07-24 09:00:00,2017-07-24 14:00:00,2,6,2,4,35,20,11,6
7940,2017-07-25,2017-07-25 09:00:00,2017-07-25 14:00:00,2,6,2,4,35,20,11,6
7941,2017-07-26,2017-07-26 09:00:00,2017-07-26 14:00:00,2,6,2,4,35,20,11,6
7942,2017-07-27,2017-07-27 09:00:00,2017-07-27 14:00:00,2,6,2,4,35,20,11,6
7943,2017-07-28,2017-07-28 09:00:00,2017-07-28 14:00:00,2,6,2,4,35,20,11,6
7944,2017-07-29,2017-07-29 09:00:00,2017-07-29 14:00:00,2,6,2,4,35,20,11,6
7945,2017-07-30,2017-07-30 09:00:00,2017-07-30 14:00:00,2,6,2,4,35,20,11,6
7946,2017-07-31,2017-07-31 09:00:00,2017-07-31 14:00:00,2,6,2,4,35,20,11,6
7947,2017-01-01,2017-01-01 09:00:00,2017-01-01 14:00:00,2,6,2,4,35,20,11,6
7948,2017-01-02,2017-01-02 09:00:00,2017-01-02 14:00:00,2,6,2,4,35,20,11,6
7949,2017-01-03,2017-01-03 09:00:00,2017-01-03 14:00:00,2,6,2,4,35,20,11,6
7950,2017-01-04,2017-01-04 09:00:00,2017-01-04 14:00:00,2,6,2,4,35,20,11,6
7951,2017-01-05,2017-01-05 09:00:00,2017-01-05 14:00:00,2,6,2,4,35,20,11,6
7952,2017-01-06,2017-01-06 09:00:00,2017-01-06 14:00:00,2,6,2,4,35,20,11,6
7953,2017-01-07,2017-01-07 09:00:00,2017-01-07 14:00:00,2,6,2,4,35,20,11,6
7954,2017-01-08,2017-01-08 09:00:00,2017-01-08 14:00:00,2,6,2,4,35,20,11,6
7955,2017-01-09,2017-01-09 09:00:00,2017-01-09 14:00:00,2,6,2,4,35,20,11,6
7956,2017-01-10,2017-01-10 09:00:00,2017-01-10 14:00:00,2,6,2,4,35,20,11,6
7957,2017-01-11,2017-01-11 09:00:00,2017-01-11 14:00:00,2,6,2,4,35,20,11,6
7958,2017-01-12,2017-01-12 09:00:00,2017-01-12 14:00:00,2,6,2,4,35,20,11,6
7959,2017-01-13,2017-01-13 09:00:00,2017-01-13 14:00:00,2,6,2,4,35,20,11,6
7960,2017-01-14,2017-01-14 09:00:00,2017-01-14 14:00:00,2,6,2,4,35,20,11,6
7961,2017-01-15,2017-01-15 09:00:00,2017-01-15 14:00:00,2,6,2,4,35,20,11,6
7962,2017-01-16,2017-01-16 09:00:00,2017-01-16 14:00:00,2,6,2,4,35,20,11,6
7963,2017-01-17,2017-01-17 09:00:00,2017-01-17 14:00:00,2,6,2,4,35,20,11,6
7964,2017-01-18,2017-01-18 09:00:00,2017-01-18 14:00:00,2,6,2,4,35,20,11,6
7965,2017-01-19,2017-01-19 09:00:00,2017-01-19 14:00:00,2,6,2,4,35,20,11,6
7966,2017-01-20,2017-01-20 09:00:00,2017-01-20 14:00:00,2,6,2,4,35,20,11,6
7967,2017-01-21,2017-01-21 09:00:00,2017-01-21 14:00:00,2,6,2,4,35,20,11,6
7968,2017-01-22,2017-01-22 09:00:00,2017-01-22 14:00:00,2,6,2,4,35,20,11,6
7969,2017-01-23,2017-01-23 09:00:00,2017-01-23 14:00:00,2,6,2,4,35,20,11,6
7970,2017-01-24,2017-01-24 09:00:00,2017-01-24 14:00:00,2,6,2,4,35,20,11,6
7971,2017-01-25,2017-01-25 09:00:00,2017-01-25 14:00:00,2,6,2,4,35,20,11,6
7972,2017-01-26,2017-01-26 09:00:00,2017-01-26 14:00:00,2,6,2,4,35,20,11,6
7973,2017-01-27,2017-01-27 09:00:00,2017-01-27 14:00:00,2,6,2,4,35,20,11,6
7974,2017-01-28,2017-01-28 09:00:00,2017-01-28 14:00:00,2,6,2,4,35,20,11,6
7975,2017-01-29,2017-01-29 09:00:00,2017-01-29 14:00:00,2,6,2,4,35,20,11,6
7976,2017-01-30,2017-01-30 09:00:00,2017-01-30 14:00:00,2,6,2,4,35,20,11,6
7977,2017-01-31,2017-01-31 09:00:00,2017-01-31 14:00:00,2,6,2,4,35,20,11,6
7978,2017-02-01,2017-02-01 09:00:00,2017-02-01 14:00:00,2,6,2,4,35,20,11,6
7979,2017-02-02,2017-02-02 09:00:00,2017-02-02 14:00:00,2,6,2,4,35,20,11,6
7980,2017-02-03,2017-02-03 09:00:00,2017-02-03 14:00:00,2,6,2,4,35,20,11,6
7981,2017-02-04,2017-02-04 09:00:00,2017-02-04 14:00:00,2,6,2,4,35,20,11,6
7982,2017-02-05,2017-02-05 09:00:00,2017-02-05 14:00:00,2,6,2,4,35,20,11,6
7983,2017-02-06,2017-02-06 09:00:00,2017-02-06 14:00:00,2,6,2,4,35,20,11,6
7984,2017-02-07,2017-02-07 09:00:00,2017-02-07 14:00:00,2,6,2,4,35,20,11,6
7985,2017-02-08,2017-02-08 09:00:00,2017-02-08 14:00:00,2,6,2,4,35,20,11,6
7986,2017-02-09,2017-02-09 09:00:00,2017-02-09 14:00:00,2,6,2,4,35,20,11,6
7987,2017-02-10,2017-02-10 09:00:00,2017-02-10 14:00:00,2,6,2,4,35,20,11,6
7988,2017-02-11,2017-02-11 09:00:00,2017-02-11 14:00:00,2,6,2,4,35,20,11,6
7989,2017-02-12,2017-02-12 09:00:00,2017-02-12 14:00:00,2,6,2,4,35,20,11,6
7990,2017-02-13,2017-02-13 09:00:00,2017-02-13 14:00:00,2,6,2,4,35,20,11,6
7991,2017-02-14,2017-02-14 09:00:00,2017-02-14 14:00:00,2,6,2,4,35,20,11,6
7992,2017-02-15,2017-02-15 09:00:00,2017-02-15 14:00:00,2,6,2,4,35,20,11,6
7993,2017-02-16,2017-02-16 09:00:00,2017-02-16 14:00:00,2,6,2,4,35,20,11,6
7994,2017-02-17,2017-02-17 09:00:00,2017-02-17 14:00:00,2,6,2,4,35,20,11,6
7995,2017-02-18,2017-02-18 09:00:00,2017-02-18 14:00:00,2,6,2,4,35,20,11,6
7996,2017-02-19,2017-02-19 09:00:00,2017-02-19 14:00:00,2,6,2,4,35,20,11,6
7997,2017-02-20,2017-02-20 09:00:00,2017-02-20 14:00:00,2,6,2,4,35,20,11,6
7998,2017-02-21,2017-02-21 09:00:00,2017-02-21 14:00:00,2,6,2,4,35,20,11,6
7999,2017-02-22,2017-02-22 09:00:00,2017-02-22 14:00:00,2,6,2,4,35,20,11,6
8000,2017-02-23,2017-02-23 09:00:00,2017-02-23 14:00:00,2,6,2,4,35,20,11,6
8001,2017-02-24,2017-02-24 09:00:00,2017-02-24 14:00:00,2,6,2,4,35,20,11,6
8002,2017-02-25,2017-02-25 09:00:00,2017-02-25 14:00:00,2,6,2,4,35,20,11,6
8003,2017-02-26,2017-02-26 09:00:00,2017-02-26 14:00:00,2,6,2,4,35,20,11,6
8004,2017-02-27,2017-02-27 09:00:00,2017-02-27 14:00:00,2,6,2,4,35,20,11,6
8005,2017-02-28,2017-02-28 09:00:00,2017-02-28 14:00:00,2,6,2,4,35,20,11,6
8006,2017-03-01,2017-03-01 09:00:00,2017-03-01 14:00:00,2,6,2,4,35,20,11,6
8007,2017-03-02,2017-03-02 09:00:00,2017-03-02 14:00:00,2,6,2,4,35,5,0,0
8008,2017-03-03,2017-03-03 09:00:00,2017-03-03 14:00:00,2,6,2,4,35,20,11,6
8009,2017-03-04,2017-03-04 09:00:00,2017-03-04 14:00:00,2,6,2,4,35,20,11,6
8010,2017-03-05,2017-03-05 09:00:00,2017-03-05 14:00:00,2,6,2,4,35,18,10,6
8011,2017-03-06,2017-03-06 09:00:00,2017-03-06 14:00:00,2,6,2,4,35,20,11,6
8012,2017-03-07,2017-03-07 09:00:00,2017-03-07 14:00:00,2,6,2,4,35,20,11,6
8013,2017-03-08,2017-03-08 09:00:00,2017-03-08 14:00:00,2,6,2,4,35,24,14,8
8014,2017-03-09,2017-03-09 09:00:00,2017-03-09 14:00:00,2,6,2,4,35,26,16,9
8015,2017-03-10,2017-03-10 09:00:00,2017-03-10 14:00:00,2,6,2,4,35,32,21,12
8016,2017-03-11,2017-03-11 09:00:00,2017-03-11 14:00:00,2,6,2,4,50,40,27,15
8017,2017-03-12,2017-03-12 09:00:00,2017-03-12 14:00:00,2,6,2,4,50,40,27,15
8018,2017-03-13,2017-03-13 09:00:00,2017-03-13 14:00:00,2,6,2,4,50,40,27,15
8019,2017-03-14,2017-03-14 09:00:00,2017-03-14 14:00:00,2,6,2,4,50,40,27,15
8020,2017-03-15,2017-03-15 09:00:00,2017-03-15 14:00:00,2,6,2,4,50,40,27,15
8021,2017-03-16,2017-03-16 09:00:00,2017-03-16 14:00:00,2,6,2,4,50,40,27,15
8022,2017-03-17,2017-03-17 09:00:00,2017-03-17 14:00:00,2,6,2,4,50,40,27,15
8023,2017-03-18,2017-03-18 09:00:00,2017-03-18 14:00:00,2,6,2,4,50,40,27,15
8024,2017-03-19,2017-03-19 09:00:00,2017-03-19 14:00:00,2,6,2,4,50,40,27,15
8025,2017-03-20,2017-03-20 09:00:00,2017-03-20 14:00:00,2,6,2,4,50,40,27,15
8026,2017-03-21,2017-03-21 09:00:00,2017-03-21 14:00:00,2,6,2,4,50,40,27,15
8027,2017-03-22,2017-03-22 09:00:00,2017-03-22 14:00:00,2,6,2,4,50,40,27,15
8028,2017-03-23,2017-03-23 09:00:00,2017-03-23 14:00:00,2,6,2,4,50,40,27,15
8029,2017-03-24,2017-03-24 09:00:00,2017-03-24 14:00:00,2,6,2,4,50,40,27,15
8030,2017-03-25,2017-03-25 09:00:00,2017-03-25 14:00:00,2,6,2,4,50,40,27,15
8031,2017-03-26,2017-03-26 09:00:00,2017-03-26 14:00:00,2,6,2,4,50,40,27,15
8032,2017-03-27,2017-03-27 09:00:00,2017-03-27 14:00:00,2,6,2,4,50,40,27,15
8033,2017-03-28,2017-03-28 09:00:00,2017-03-28 14:00:00,2,6,2,4,0,0,0,0
8034,2017-03-29,2017-03-29 09:00:00,2017-03-29 14:00:00,2,6,2,4,0,0,0,0
8035,2017-03-30,2017-03-30 09:00:00,2017-03-30 14:00:00,2,6,2,4,0,0,0,0
8036,2017-03-31,2017-03-31 09:00:00,2017-03-31 14:00:00,2,6,2,4,50,20,11,6
8037,2017-04-01,2017-04-01 09:00:00,2017-04-01 14:00:00,2,6,2,4,35,20,11,6
8038,2017-04-02,2017-04-02 09:00:00,2017-04-02 14:00:00,2,6,2,4,35,18,10,6
8039,2017-04-03,2017-04-03 09:00:00,2017-04-03 14:00:00,2,6,2,4,35,16,8,5
8040,2017-04-04,2017-04-04 09:00:00,2017-04-04 14:00:00,2,6,2,4,35,9,2,1
8041,2017-04-05,2017-04-05 09:00:00,2017-04-05 14:00:00,3,9,3,6,82,67,49,28
8042,2017-04-06,2017-04-06 09:00:00,2017-04-06 14:00:00,3,9,3,6,82,67,49,28
8043,2017-04-07,2017-04-07 09:00:00,2017-04-07 14:00:00,3,9,3,6,82,67,49,28
8044,2017-04-08,2017-04-08 09:00:00,2017-04-08 14:00:00,3,9,3,6,82,67,49,28
8045,2017-04-09,2017-04-09 09:00:00,2017-04-09 14:00:00,3,9,3,6,82,67,49,28
8046,2017-04-10,2017-04-10 09:00:00,2017-04-10 14:00:00,3,9,3,6,82,67,49,28
8047,2017-04-11,2017-04-11 09:00:00,2017-04-11 14:00:00,3,9,3,6,82,67,49,28
8048,2017-04-12,2017-04-12 09:00:00,2017-04-12 14:00:00,3,9,3,6,82,67,49,28
8049,2017-04-13,2017-04-13 09:00:00,2017-04-13 14:00:00,3,9,3,6,82,45,31,18
8050,2017-04-14,2017-04-14 09:00:00,2017-04-14 14:00:00,3,9,3,6,82,53,38,22
8051,2017-04-15,2017-04-15 09:00:00,2017-04-15 14:00:00,3,9,3,6,82,53,38,22
8052,2017-04-16,2017-04-16 09:00:00,2017-04-16 14:00:00,3,9,3,6,82,65,47,27
8053,2017-04-17,2017-04-17 09:00:00,2017-04-17 14:00:00,3,9,3,6,82,78,58,33
8054,2017-04-18,2017-04-18 09:00:00,2017-04-18 14:00:00,3,9,3,6,82,12,5,3
8055,2017-04-19,2017-04-19 09:00:00,2017-04-19 14:00:00,3,9,3,6,82,34,22,13
8056,2017-04-20,2017-04-20 09:00:00,2017-04-20 14:00:00,3,9,3,6,82,56,40,23
8057,2017-04-21,2017-04-21 09:00:00,2017-04-21 14:00:00,3,9,3,6,82,45,31,18
8058,2017-04-22,2017-04-22 09:00:00,2017-04-22 14:00:00,3,9,3,6,82,33,22,13
8059,2017-04-23,2017-04-23 09:00:00,2017-04-23 14:00:00,3,9,3,6,82,55,39,22
8060,2017-04-24,2017-04-24 09:00:00,2017-04-24 14:00:00,3,9,3,6,82,55,39,22
8061,2017-04-25,2017-04-25 09:00:00,2017-04-25 14:00:00,3,9,3,6,82,55,39,22
8062,2017-04-26,2017-04-26 09:00:00,2017-04-26 14:00:00,3,9,3,6,82,55,39,22
8063,2017-04-27,2017-04-27 09:00:00,2017-04-27 14:00:00,3,9,3,6,82,78,58,33
8064,2017-04-28,2017-04-28 09:00:00,2017-04-28 14:00:00,3,9,3,6,82,67,49,28
8065,2017-04-29,2017-04-29 09:00:00,2017-04-29 14:00:00,3,9,3,6,82,67,49,28
8066,2017-04-30,2017-04-30 09:00:00,2017-04-30 14:00:00,3,9,3,6,82,67,49,28
8067,2017-05-01,2017-05-01 09:00:00,2017-05-01 14:00:00,3,9,3,6,82,67,49,28
8068,2017-05-02,2017-05-02 09:00:00,2017-05-02 14:00:00,3,9,3,6,82,67,49,28
8069,2017-05-03,2017-05-03 09:00:00,2017-05-03 14:00:00,3,9,3,6,82,67,49,28
8070,2017-05-04,2017-05-04 09:00:00,2017-05-04 14:00:00,3,9,3,6,82,67,49,28
8071,2017-05-05,2017-05-05 09:00:00,2017-05-05 14:00:00,3,9,3,6,82,67,49,28
8072,2017-05-06,2017-05-06 09:00:00,2017-05-06 14:00:00,3,9,3,6,82,67,49,28
8073,2017-05-07,2017-05-07 09:00:00,2017-05-07 14:00:00,3,9,3,6,82,67,49,28
8074,2017-05-08,2017-05-08 09:00:00,2017-05-08 14:00:00,3,9,3,6,82,67,49,28
8075,2017-05-09,2017-05-09 09:00:00,2017-05-09 14:00:00,3,9,3,6,82,67,49,28
8076,2017-05-10,2017-05-10 09:00:00,2017-05-10 14:00:00,3,9,3,6,82,67,49,28
8077,2017-05-11,2017-05-11 09:00:00,2017-05-11 14:00:00,3,9,3,6,82,67,49,28
8078,2017-05-12,2017-05-12 09:00:00,2017-05-12 14:00:00,3,9,3,6,82,67,49,28
8079,2017-05-13,2017-05-13 09:00:00,2017-05-13 14:00:00,3,9,3,6,82,67,49,28
8080,2017-05-14,2017-05-14 09:00:00,2017-05-14 14:00:00,3,9,3,6,82,67,49,28
8081,2017-05-15,2017-05-15 09:00:00,2017-05-15 14:00:00,3,9,3,6,82,67,49,28
8082,2017-05-16,2017-05-16 09:00:00,2017-05-16 14:00:00,3,9,3,6,82,67,49,28
8083,2017-05-17,2017-05-17 09:00:00,2017-05-17 14:00:00,3,9,3,6,82,67,49,28
8084,2017-05-18,2017-05-18 09:00:00,2017-05-18 14:00:00,3,9,3,6,82,67,49,28
8085,2017-05-19,2017-05-19 09:00:00,2017-05-19 14:00:00,3,9,3,6,82,67,49,28
8086,2017-05-20,2017-05-20 09:00:00,2017-05-20 14:00:00,3,9,3,6,82,67,49,28
8087,2017-05-21,2017-05-21 09:00:00,2017-05-21 14:00:00,3,9,3,6,82,67,49,28
8088,2017-05-22,2017-05-22 09:00:00,2017-05-22 14:00:00,3,9,3,6,82,67,49,28
8089,2017-05-23,2017-05-23 09:00:00,2017-05-23 14:00:00,3,9,3,6,82,67,49,28
8090,2017-05-24,2017-05-24 09:00:00,2017-05-24 14:00:00,3,9,3,6,82,67,49,28
8091,2017-05-25,2017-05-25 09:00:00,2017-05-25 14:00:00,3,9,3,6,82,67,49,28
8092,2017-05-26,2017-05-26 09:00:00,2017-05-26 14:00:00,3,9,3,6,82,67,49,28
8093,2017-05-27,2017-05-27 09:00:00,2017-05-27 14:00:00,3,9,3,6,82,67,49,28
8094,2017-05-28,2017-05-28 09:00:00,2017-05-28 14:00:00,3,9,3,6,82,67,49,28
8095,2017-05-29,2017-05-29 09:00:00,2017-05-29 14:00:00,3,9,3,6,82,67,49,28
8096,2017-05-30,2017-05-30 09:00:00,2017-05-30 14:00:00,3,9,3,6,82,67,49,28
8097,2017-05-31,2017-05-31 09:00:00,2017-05-31 14:00:00,3,9,3,6,82,67,49,28
8098,2017-06-01,2017-06-01 09:00:00,2017-06-01 14:00:00,3,9,3,6,82,67,49,28
8099,2017-06-02,2017-06-02 09:00:00,2017-06-02 14:00:00,3,9,3,6,82,67,49,28
8100,2017-06-03,2017-06-03 09:00:00,2017-06-03 14:00:00,3,9,3,6,82,67,49,28
8101,2017-06-04,2017-06-04 09:00:00,2017-06-04 14:00:00,3,9,3,6,82,67,49,28
8102,2017-06-05,2017-06-05 09:00:00,2017-06-05 14:00:00,3,9,3,6,82,67,49,28
8103,2017-06-06,2017-06-06 09:00:00,2017-06-06 14:00:00,3,9,3,6,82,67,49,28
8104,2017-06-07,2017-06-07 09:00:00,2017-06-07 14:00:00,3,9,3,6,82,67,49,28
8105,2017-06-08,2017-06-08 09:00:00,2017-06-08 14:00:00,3,9,3,6,82,67,49,28
8106,2017-06-09,2017-06-09 09:00:00,2017-06-09 14:00:00,3,9,3,6,82,67,49,28
8107,2017-06-10,2017-06-10 09:00:00,2017-06-10 14:00:00,3,9,3,6,82,67,49,28
8108,2017-06-11,2017-06-11 09:00:00,2017-06-11 14:00:00,3,9,3,6,82,67,49,28
8109,2017-06-12,2017-06-12 09:00:00,2017-06-12 14:00:00,3,9,3,6,82,67,49,28
8110,2017-06-13,2017-06-13 09:00:00,2017-06-13 14:00:00,3,9,3,6,82,67,49,28
8111,2017-06-14,2017-06-14 09:00:00,2017-06-14 14:00:00,3,9,3,6,82,67,49,28
8112,2017-06-15,2017-06-15 09:00:00,2017-06-15 14:00:00,3,9,3,6,82,67,49,28
8113,2017-06-16,2017-06-16 09:00:00,2017-06-16 14:00:00,3,9,3,6,82,67,49,28
8114,2017-06-17,2017-06-17 09:00:00,2017-06-17 14:00:00,3,9,3,6,82,67,49,28
8115,2017-06-18,2017-06-18 09:00:00,2017-06-18 14:00:00,3,9,3,6,82,67,49,28
8116,2017-06-19,2017-06-19 09:00:00,2017-06-19 14:00:00,3,9,3,6,82,67,49,28
8117,2017-06-20,2017-06-20 09:00:00,2017-06-20 14:00:00,3,9,3,6,82,67,49,28
8118,2017-06-21,2017-06-21 09:00:00,2017-06-21 14:00:00,3,9,3,6,82,67,49,28
8119,2017-06-22,2017-06-22 09:00:00,2017-06-22 14:00:00,3,9,3,6,82,67,49,28
8120,2017-06-23,2017-06-23 09:00:00,2017-06-23 14:00:00,3,9,3,6,82,67,49,28
8121,2017-06-24,2017-06-24 09:00:00,2017-06-24 14:00:00,3,9,3,6,82,67,49,28
8122,2017-06-25,2017-06-25 09:00:00,2017-06-25 14:00:00,3,9,3,6,82,67,49,28
8123,2017-06-26,2017-06-26 09:00:00,2017-06-26 14:00:00,3,9,3,6,82,67,49,28
8124,2017-06-27,2017-06-27 09:00:00,2017-06-27 14:00:00,3,9,3,6,82,67,49,28
