AttendanceEventId,AttendeeId,SessionId,VenueId,AttendanceDate,AttendanceStartTime,AttendanceEndTime,EventCost
14020,15,631,8,2015-09-19,2015-09-19 14:00:00,2015-09-19 15:00:00,2.38
14021,13,9217,1,2015-09-20,2015-09-20 14:00:00,2015-09-20 15:00:00,7.02
14022,15,6638,1,2015-09-21,2015-09-21 14:00:00,2015-09-21 15:00:00,1.45
14023,4,608,5,2015-09-22,2015-09-22 14:00:00,2015-09-22 15:00:00,7.89
14024,8,6674,4,2015-09-23,2015-09-23 14:00:00,2015-09-23 15:00:00,7.87
14025,4,5287,6,2015-09-24,2015-09-24 14:00:00,2015-09-24 15:00:00,2.29
14026,7,4122,1,2015-09-25,2015-09-25 14:00:00,2015-09-25 15:00:00,2.81
14027,3,456,1,2015-09-26,2015-09-26 14:00:00,2015-09-26 15:00:00,3.68
14028,18,1641,4,2015-09-27,2015-09-27 14:00:00,2015-09-27 15:00:00,7.95
14029,20,9313,9,2015-09-28,2015-09-28 14:00:00,2015-09-28 15:00:00,6.31
14030,3,1345,9,2015-09-29,2015-09-29 14:00:00,2015-09-29 15:00:00,7.4
14031,3,7263,2,2015-09-30,2015-09-30 14:00:00,2015-09-30 15:00:00,4.47
14032,15,2403,5,2015-10-01,2015-10-01 14:00:00,2015-10-01 15:00:00,7.5
14033,7,2731,5,2015-10-02,2015-10-02 14:00:00,2015-10-02 15:00:00,8.16
14034,7,2468,10,2015-10-03,2015-10-03 14:00:00,2015-10-03 15:00:00,6.75
14035,8,1800,3,2015-10-04,2015-10-04 14:00:00,2015-10-04 15:00:00,1.9
14036,12,603,9,2015-10-05,2015-10-05 14:00:00,2015-10-05 15:00:00,2.16
14037,1,9159,4,2015-10-06,2015-10-06 14:00:00,2015-10-06 15:00:00,5.6
14038,11,6987,2,2015-10-07,2015-10-07 14:00:00,2015-10-07 15:00:00,6.88
14039,9,8102,9,2015-10-08,2015-10-08 14:00:00,2015-10-08 15:00:00,3.53
14040,5,412,5,2015-10-09,2015-10-09 14:00:00,2015-10-09 15:00:00,8.66
14041,4,4032,2,2015-10-10,2015-10-10 14:00:00,2015-10-10 15:00:00,3.04
14042,14,2761,6,2015-10-11,2015-10-11 14:00:00,2015-10-11 15:00:00,8.33
14043,7,9013,5,2015-10-12,2015-10-12 14:00:00,2015-10-12 15:00:00,7.37
14044,16,5620,3,2015-10-13,2015-10-13 14:00:00,2015-10-13 15:00:00,1.52
14045,13,5965,7,2015-10-14,2015-10-14 14:00:00,2015-10-14 15:00:00,3.49
14046,10,3577,5,2015-10-15,2015-10-15 14:00:00,2015-10-15 15:00:00,4.09
14047,20,4743,2,2015-10-16,2015-10-16 14:00:00,2015-10-16 15:00:00,1.15
14048,4,7134,4,2015-10-17,2015-10-17 14:00:00,2015-10-17 15:00:00,8.6
14049,19,8782,7,2015-10-18,2015-10-18 14:00:00,2015-10-18 15:00:00,5.22
14050,11,5050,3,2015-10-19,2015-10-19 14:00:00,2015-10-19 15:00:00,7.19
14051,8,1764,8,2015-10-20,2015-10-20 14:00:00,2015-10-20 15:00:00,1.62
14052,15,4870,10,2015-10-21,2015-10-21 14:00:00,2015-10-21 15:00:00,2.51
14053,4,6432,5,2015-10-22,2015-10-22 14:00:00,2015-10-22 15:00:00,4.97
14054,15,1034,2,2015-10-23,2015-10-23 14:00:00,2015-10-23 15:00:00,2.87
14055,10,7188,8,2015-10-24,2015-10-24 14:00:00,2015-10-24 15:00:00,4.11
14056,15,4649,2,2015-10-25,2015-10-25 14:00:00,2015-10-25 15:00:00,2.28
14057,18,3842,9,2015-10-26,2015-10-26 14:00:00,2015-10-26 15:00:00,1.71
14058,18,2715,3,2015-10-27,2015-10-27 14:00:00,2015-10-27 15:00:00,3.03
14059,11,1486,8,2015-10-28,2015-10-28 14:00:00,2015-10-28 15:00:00,5.4
14060,19,5548,5,2015-10-29,2015-10-29 14:00:00,2015-10-29 15:00:00,1.77
14061,13,2681,8,2015-10-30,2015-10-30 14:00:00,2015-10-30 15:00:00,6.7
14062,6,3731,3,2015-10-31,2015-10-31 14:00:00,2015-10-31 15:00:00,4.96
14063,18,8410,9,2015-11-01,2015-11-01 14:00:00,2015-11-01 15:00:00,8.38
14064,2,8267,10,2015-11-02,2015-11-02 14:00:00,2015-11-02 15:00:00,8.64
14065,1,3087,9,2015-11-03,2015-11-03 14:00:00,2015-11-03 15:00:00,5.12
14066,11,532,9,2015-11-04,2015-11-04 14:00:00,2015-11-04 15:00:00,2.51
14067,18,6859,6,2015-11-05,2015-11-05 14:00:00,2015-11-05 15:00:00,8.1
14068,9,7086,4,2015-11-06,2015-11-06 14:00:00,2015-11-06 15:00:00,8.59
14069,18,2653,5,2015-11-07,2015-11-07 14:00:00,2015-11-07 15:00:00,2.67
14070,1,8062,10,2015-11-08,2015-11-08 14:00:00,2015-11-08 15:00:00,6.64
14071,12,3873,10,2015-11-09,2015-11-09 14:00:00,2015-11-09 15:00:00,4.57
14072,16,5104,7,2015-11-10,2015-11-10 14:00:00,2015-11-10 15:00:00,6.73
14073,5,1401,3,2015-11-11,2015-11-11 14:00:00,2015-11-11 15:00:00,4.13
14074,7,4486,5,2015-11-12,2015-11-12 14:00:00,2015-11-12 15:00:00,7.82
14075,2,8615,4,2015-11-13,2015-11-13 14:00:00,2015-11-13 15:00:00,4.37
14076,10,356,10,2015-11-14,2015-11-14 14:00:00,2015-11-14 15:00:00,8.61
14077,14,2818,1,2015-11-15,2015-11-15 14:00:00,2015-11-15 15:00:00,4.44
14078,13,2881,2,2015-11-16,2015-11-16 14:00:00,2015-11-16 15:00:00,5.14
14079,11,2603,2,2015-11-17,2015-11-17 14:00:00,2015-11-17 15:00:00,7.63
14080,14,6334,5,2015-11-18,2015-11-18 14:00:00,2015-11-18 15:00:00,7.67
14081,12,7214,7,2015-11-19,2015-11-19 14:00:00,2015-11-19 15:00:00,2.45
14082,9,1140,9,2015-11-20,2015-11-20 14:00:00,2015-11-20 15:00:00,4.58
14083,17,7217,6,2015-11-21,2015-11-21 14:00:00,2015-11-21 15:00:00,1.05
14084,2,1166,3,2015-11-22,2015-11-22 14:00:00,2015-11-22 15:00:00,1.05
14085,11,4832,2,2015-11-23,2015-11-23 14:00:00,2015-11-23 15:00:00,5.98
14086,7,1125,1,2015-11-24,2015-11-24 14:00:00,2015-11-24 15:00:00,2.76
14087,15,1545,9,2015-11-25,2015-11-25 14:00:00,2015-11-25 15:00:00,1.67
14088,9,6750,2,2015-11-26,2015-11-26 14:00:00,2015-11-26 15:00:00,7.3
14089,17,1069,7,2015-11-27,2015-11-27 14:00:00,2015-11-27 15:00:00,6.4
14090,18,3151,2,2015-11-28,2015-11-28 14:00:00,2015-11-28 15:00:00,8.88
14091,10,3279,4,2015-11-29,2015-11-29 14:00:00,2015-11-29 15:00:00,7.8
14092,14,9257,7,2015-11-30,2015-11-30 14:00:00,2015-11-30 15:00:00,8.07
14093,5,6779,4,2015-12-01,2015-12-01 14:00:00,2015-12-01 15:00:00,3.97
14094,10,4751,6,2015-12-02,2015-12-02 14:00:00,2015-12-02 15:00:00,7.25
14095,11,6439,7,2015-12-03,2015-12-03 14:00:00,2015-12-03 15:00:00,4.84
14096,18,6539,8,2015-12-04,2015-12-04 14:00:00,2015-12-04 15:00:00,7.16
14097,2,8824,1,2015-12-05,2015-12-05 14:00:00,2015-12-05 15:00:00,2.95
14098,18,4702,6,2015-12-06,2015-12-06 14:00:00,2015-12-06 15:00:00,6.6
14099,7,5156,7,2015-12-07,2015-12-07 14:00:00,2015-12-07 15:00:00,8.1
14100,1,8101,8,2015-12-08,2015-12-08 14:00:00,2015-12-08 15:00:00,7.89
14101,10,4764,8,2015-12-09,2015-12-09 14:00:00,2015-12-09 15:00:00,1.31
14102,7,7300,9,2015-12-10,2015-12-10 14:00:00,2015-12-10 15:00:00,1.48
14103,20,3115,7,2015-12-11,2015-12-11 14:00:00,2015-12-11 15:00:00,2.89
14104,3,2120,1,2015-12-12,2015-12-12 14:00:00,2015-12-12 15:00:00,6.6
14105,15,4884,2,2015-12-13,2015-12-13 14:00:00,2015-12-13 15:00:00,8.95
14106,14,7868,8,2015-12-14,2015-12-14 14:00:00,2015-12-14 15:00:00,2.47
14107,15,5784,3,2015-12-15,2015-12-15 14:00:00,2015-12-15 15:00:00,7.77
14108,1,3561,2,2015-12-16,2015-12-16 14:00:00,2015-12-16 15:00:00,8.81
14109,14,4884,7,2015-12-17,2015-12-17 14:00:00,2015-12-17 15:00:00,7.38
14110,4,4433,4,2015-12-18,2015-12-18 14:00:00,2015-12-18 15:00:00,6.72
14111,1,5341,3,2015-12-19,2015-12-19 14:00:00,2015-12-19 15:00:00,4.86
14112,3,4533,4,2015-12-20,2015-12-20 14:00:00,2015-12-20 15:00:00,7.29
14113,1,308,1,2015-12-21,2015-12-21 14:00:00,2015-12-21 15:00:00,3.38
14114,11,899,7,2015-12-22,2015-12-22 14:00:00,2015-12-22 15:00:00,7.38
14115,18,8133,8,2015-12-23,2015-12-23 14:00:00,2015-12-23 15:00:00,8.01
14116,18,500,4,2015-12-24,2015-12-24 14:00:00,2015-12-24 15:00:00,1.2
14117,15,6715,3,2015-12-25,2015-12-25 14:00:00,2015-12-25 15:00:00,6.77
14118,4,2836,7,2015-12-26,2015-12-26 14:00:00,2015-12-26 15:00:00,3.4
14119,14,8920,9,2015-12-27,2015-12-27 14:00:00,2015-12-27 15:00:00,5.48
14120,19,7307,7,2015-12-28,2015-12-28 14:00:00,2015-12-28 15:00:00,4.83
14121,14,836,10,2015-12-29,2015-12-29 14:00:00,2015-12-29 15:00:00,7.15
14122,2,3736,5,2015-12-30,2015-12-30 14:00:00,2015-12-30 15:00:00,4.18
14123,7,6208,8,2015-12-31,2015-12-31 14:00:00,2015-12-31 15:00:00,5.39
14124,5,7350,5,2016-01-01,2016-01-01 14:00:00,2016-01-01 15:00:00,7.45
14125,17,4261,4,2016-01-02,2016-01-02 14:00:00,2016-01-02 15:00:00,5.84
14126,9,6644,6,2016-01-03,2016-01-03 14:00:00,2016-01-03 15:00:00,6.3
14127,15,8151,6,2016-01-04,2016-01-04 14:00:00,2016-01-04 15:00:00,1.97
14128,19,2902,2,2016-01-05,2016-01-05 14:00:00,2016-01-05 15:00:00,3.5
14129,15,649,7,2016-01-06,2016-01-06 14:00:00,2016-01-06 15:00:00,6.15
14130,14,83,5,2016-01-07,2016-01-07 14:00:00,2016-01-07 15:00:00,3.71
14131,19,8062,6,2016-01-08,2016-01-08 14:00:00,2016-01-08 15:00:00,7.64
14132,16,7844,5,2016-01-09,2016-01-09 14:00:00,2016-01-09 15:00:00,7.78
14133,9,2615,2,2016-01-10,2016-01-10 14:00:00,2016-01-10 15:00:00,8.09
14134,13,1189,1,2016-01-11,2016-01-11 14:00:00,2016-01-11 15:00:00,2.12
14135,11,397,7,2016-01-12,2016-01-12 14:00:00,2016-01-12 15:00:00,3.34
14136,20,6148,2,2016-01-13,2016-01-13 14:00:00,2016-01-13 15:00:00,5.52
14137,12,7650,7,2016-01-14,2016-01-14 14:00:00,2016-01-14 15:00:00,2.38
14138,10,8120,3,2016-01-15,2016-01-15 14:00:00,2016-01-15 15:00:00,4.73
14139,10,7697,4,2016-01-16,2016-01-16 14:00:00,2016-01-16 15:00:00,8.63
14140,6,4452,7,2016-01-17,2016-01-17 14:00:00,2016-01-17 15:00:00,7.05
14141,19,9215,2,2016-01-18,2016-01-18 14:00:00,2016-01-18 15:00:00,5.12
14142,13,6618,6,2016-01-19,2016-01-19 14:00:00,2016-01-19 15:00:00,6.68
14143,8,7222,3,2016-01-20,2016-01-20 14:00:00,2016-01-20 15:00:00,3.38
14144,7,1209,8,2016-01-21,2016-01-21 14:00:00,2016-01-21 15:00:00,3.19
14145,7,8376,9,2016-01-22,2016-01-22 14:00:00,2016-01-22 15:00:00,1.36
14146,15,461,1,2016-01-23,2016-01-23 14:00:00,2016-01-23 15:00:00,8.02
14147,13,2401,7,2016-01-24,2016-01-24 14:00:00,2016-01-24 15:00:00,4.83
14148,20,9060,3,2016-01-25,2016-01-25 14:00:00,2016-01-25 15:00:00,3.15
14149,5,8739,10,2016-01-26,2016-01-26 14:00:00,2016-01-26 15:00:00,3.17
14150,4,8401,9,2016-01-27,2016-01-27 14:00:00,2016-01-27 15:00:00,2.83
14151,8,217,2,2016-01-28,2016-01-28 14:00:00,2016-01-28 15:00:00,6.83
14152,16,7352,4,2016-01-29,2016-01-29 14:00:00,2016-01-29 15:00:00,4.17
14153,3,590,7,2016-01-30,2016-01-30 14:00:00,2016-01-30 15:00:00,7.78
14154,6,613,9,2016-01-31,2016-01-31 14:00:00,2016-01-31 15:00:00,2.99
14155,6,9140,2,2016-02-01,2016-02-01 14:00:00,2016-02-01 15:00:00,1.42
14156,8,3740,2,2016-02-02,2016-02-02 14:00:00,2016-02-02 15:00:00,5.95
14157,18,4601,4,2016-02-03,2016-02-03 14:00:00,2016-02-03 15:00:00,5.73
14158,17,493,7,2016-02-04,2016-02-04 14:00:00,2016-02-04 15:00:00,5.24
14159,11,2641,7,2016-02-05,2016-02-05 14:00:00,2016-02-05 15:00:00,7.08
14160,17,1594,8,2016-02-06,2016-02-06 14:00:00,2016-02-06 15:00:00,2.15
14161,12,5997,9,2016-02-07,2016-02-07 14:00:00,2016-02-07 15:00:00,1.56
14162,19,8881,9,2016-02-08,2016-02-08 14:00:00,2016-02-08 15:00:00,1.7
14163,8,1927,3,2016-02-09,2016-02-09 14:00:00,2016-02-09 15:00:00,1.06
14164,3,7626,10,2016-02-10,2016-02-10 14:00:00,2016-02-10 15:00:00,3.01
14165,20,5649,3,2016-02-11,2016-02-11 14:00:00,2016-02-11 15:00:00,2.08
14166,6,2986,2,2016-02-12,2016-02-12 14:00:00,2016-02-12 15:00:00,2.11
14167,14,5150,7,2016-02-13,2016-02-13 14:00:00,2016-02-13 15:00:00,4.66
14168,8,4901,9,2016-02-14,2016-02-14 14:00:00,2016-02-14 15:00:00,8.89
14169,4,7030,4,2016-02-15,2016-02-15 14:00:00,2016-02-15 15:00:00,4.31
14170,7,5515,7,2016-02-16,2016-02-16 14:00:00,2016-02-16 15:00:00,4.02
14171,2,670,8,2016-02-17,2016-02-17 14:00:00,2016-02-17 15:00:00,4.32
14172,14,635,2,2016-02-18,2016-02-18 14:00:00,2016-02-18 15:00:00,6.47
14173,15,2701,1,2016-02-19,2016-02-19 14:00:00,2016-02-19 15:00:00,3.34
14174,15,4308,4,2016-02-20,2016-02-20 14:00:00,2016-02-20 15:00:00,2.11
14175,2,3180,3,2016-02-21,2016-02-21 14:00:00,2016-02-21 15:00:00,6.54
14176,3,4676,6,2016-02-22,2016-02-22 14:00:00,2016-02-22 15:00:00,5.72
14177,8,3057,5,2016-02-23,2016-02-23 14:00:00,2016-02-23 15:00:00,2.84
14178,20,5492,9,2016-02-24,2016-02-24 14:00:00,2016-02-24 15:00:00,3.97
14179,20,7581,4,2016-02-25,2016-02-25 14:00:00,2016-02-25 15:00:00,8.01
14180,12,1772,2,2016-02-26,2016-02-26 14:00:00,2016-02-26 15:00:00,1.8
14181,10,6558,2,2016-02-27,2016-02-27 14:00:00,2016-02-27 15:00:00,1.66
14182,19,7885,7,2016-02-28,2016-02-28 14:00:00,2016-02-28 15:00:00,4.56
14183,14,5755,7,2016-02-29,2016-02-29 14:00:00,2016-02-29 15:00:00,4.1
14184,7,754,8,2016-03-01,2016-03-01 14:00:00,2016-03-01 15:00:00,3.69
14185,16,260,4,2016-03-02,2016-03-02 14:00:00,2016-03-02 15:00:00,2.49
14186,16,8271,5,2016-03-03,2016-03-03 14:00:00,2016-03-03 15:00:00,4.55
14187,14,2262,2,2016-03-04,2016-03-04 14:00:00,2016-03-04 15:00:00,5.17
14188,1,1698,6,2016-03-05,2016-03-05 14:00:00,2016-03-05 15:00:00,1.92
14189,17,782,5,2016-03-06,2016-03-06 14:00:00,2016-03-06 15:00:00,7.16
14190,15,3364,6,2016-03-07,2016-03-07 14:00:00,2016-03-07 15:00:00,7.16
14191,5,7155,7,2016-03-08,2016-03-08 14:00:00,2016-03-08 15:00:00,4.46
14192,17,359,9,2016-03-09,2016-03-09 14:00:00,2016-03-09 15:00:00,7.25
14193,2,6875,10,2016-03-10,2016-03-10 14:00:00,2016-03-10 15:00:00,1.43
14194,13,5382,2,2016-03-11,2016-03-11 14:00:00,2016-03-11 15:00:00,2.83
14195,18,1347,1,2016-03-12,2016-03-12 14:00:00,2016-03-12 15:00:00,5.5
14196,15,4346,3,2016-03-13,2016-03-13 14:00:00,2016-03-13 15:00:00,5.24
14197,17,6881,10,2016-03-14,2016-03-14 14:00:00,2016-03-14 15:00:00,5.63
14198,2,3647,6,2016-03-15,2016-03-15 14:00:00,2016-03-15 15:00:00,3.21
14199,15,7595,4,2016-03-16,2016-03-16 14:00:00,2016-03-16 15:00:00,1.96
14200,4,4072,8,2016-03-17,2016-03-17 14:00:00,2016-03-17 15:00:00,1.37
14201,4,5388,4,2016-03-18,2016-03-18 14:00:00,2016-03-18 15:00:00,8.57
14202,3,1617,4,2016-03-19,2016-03-19 14:00:00,2016-03-19 15:00:00,2.96
14203,3,4178,4,2016-03-20,2016-03-20 14:00:00,2016-03-20 15:00:00,3.71
14204,4,346,5,2016-03-21,2016-03-21 14:00:00,2016-03-21 15:00:00,8.64
14205,5,2201,2,2016-03-22,2016-03-22 14:00:00,2016-03-22 15:00:00,7.62
14206,8,3105,5,2016-03-23,2016-03-23 14:00:00,2016-03-23 15:00:00,5.19
14207,11,1488,1,2016-03-24,2016-03-24 14:00:00,2016-03-24 15:00:00,5.7
14208,5,8979,8,2016-03-25,2016-03-25 14:00:00,2016-03-25 15:00:00,3.72
14209,15,5496,2,2016-03-26,2016-03-26 14:00:00,2016-03-26 15:00:00,7.64
14210,16,7574,6,2016-03-27,2016-03-27 14:00:00,2016-03-27 15:00:00,6.41
14211,7,178,9,2016-03-28,2016-03-28 14:00:00,2016-03-28 15:00:00,2.53
14212,2,3615,10,2016-03-29,2016-03-29 09:00:00,2016-03-29 10:00:00,5.08
14213,6,6326,4,2016-03-30,2016-03-30 09:00:00,2016-03-30 10:00:00,6.69
14214,2,1439,6,2016-03-31,2016-03-31 09:00:00,2016-03-31 10:00:00,2.44
14215,19,4346,7,2016-04-01,2016-04-01 09:00:00,2016-04-01 10:00:00,3.15
14216,12,8404,3,2016-04-02,2016-04-02 09:00:00,2016-04-02 10:00:00,3.59
14217,5,6844,9,2016-04-03,2016-04-03 09:00:00,2016-04-03 10:00:00,7.23
14218,18,159,8,2016-04-04,2016-04-04 09:00:00,2016-04-04 10:00:00,8.38
14219,6,5479,8,2016-04-05,2016-04-05 09:00:00,2016-04-05 10:00:00,1.1
14220,7,5073,5,2016-04-06,2016-04-06 09:00:00,2016-04-06 10:00:00,5.07
14221,4,1696,9,2016-04-07,2016-04-07 09:00:00,2016-04-07 10:00:00,4.82
14222,15,7173,2,2016-04-08,2016-04-08 09:00:00,2016-04-08 10:00:00,3.6
14223,18,7500,7,2016-04-09,2016-04-09 09:00:00,2016-04-09 10:00:00,8.82
14224,10,5722,3,2016-04-10,2016-04-10 09:00:00,2016-04-10 10:00:00,4.28
14225,2,5058,2,2016-04-11,2016-04-11 09:00:00,2016-04-11 10:00:00,8.8
14226,20,6417,5,2016-04-12,2016-04-12 09:00:00,2016-04-12 10:00:00,5.45
14227,19,3553,2,2016-04-13,2016-04-13 09:00:00,2016-04-13 10:00:00,5.67
14228,4,4175,6,2016-04-14,2016-04-14 09:00:00,2016-04-14 10:00:00,4.18
14229,13,8696,8,2016-04-15,2016-04-15 09:00:00,2016-04-15 10:00:00,3.27
14230,5,7486,5,2016-04-16,2016-04-16 09:00:00,2016-04-16 10:00:00,8.06
14231,14,2794,5,2016-04-17,2016-04-17 09:00:00,2016-04-17 10:00:00,2.74
14232,18,4835,3,2016-04-18,2016-04-18 09:00:00,2016-04-18 10:00:00,7.4
14233,11,1372,4,2016-04-19,2016-04-19 09:00:00,2016-04-19 10:00:00,1.3
14234,5,9067,8,2016-04-20,2016-04-20 09:00:00,2016-04-20 10:00:00,3.35
14235,2,831,4,2016-04-21,2016-04-21 09:00:00,2016-04-21 10:00:00,3.47
14236,8,2292,9,2016-04-22,2016-04-22 09:00:00,2016-04-22 10:00:00,2.88
14237,14,2523,4,2016-04-23,2016-04-23 09:00:00,2016-04-23 10:00:00,5.42
14238,8,7220,3,2016-04-24,2016-04-24 09:00:00,2016-04-24 10:00:00,6.04
14239,5,861,4,2016-04-25,2016-04-25 09:00:00,2016-04-25 10:00:00,1.52
14240,15,3162,8,2016-04-26,2016-04-26 09:00:00,2016-04-26 10:00:00,7.95
14241,11,4346,2,2016-04-27,2016-04-27 09:00:00,2016-04-27 10:00:00,1.81
14242,15,4394,1,2016-04-28,2016-04-28 09:00:00,2016-04-28 10:00:00,6.53
14243,7,9044,5,2016-04-29,2016-04-29 09:00:00,2016-04-29 10:00:00,1.24
14244,2,5603,9,2016-04-30,2016-04-30 09:00:00,2016-04-30 10:00:00,3.07
14245,5,4395,3,2016-05-01,2016-05-01 09:00:00,2016-05-01 10:00:00,3.77
14246,9,6123,4,2016-05-02,2016-05-02 09:00:00,2016-05-02 10:00:00,2.47
14247,12,4387,8,2016-05-03,2016-05-03 09:00:00,2016-05-03 10:00:00,7.48
14248,15,3686,7,2016-05-04,2016-05-04 09:00:00,2016-05-04 10:00:00,5.21
14249,6,2488,7,2016-05-05,2016-05-05 09:00:00,2016-05-05 10:00:00,4.63
14250,5,7486,6,2016-05-06,2016-05-06 09:00:00,2016-05-06 10:00:00,3.18
14251,11,4283,9,2016-05-07,2016-05-07 09:00:00,2016-05-07 10:00:00,3.06
14252,17,6210,3,2016-05-08,2016-05-08 09:00:00,2016-05-08 10:00:00,2.7
14253,7,6197,7,2016-05-09,2016-05-09 09:00:00,2016-05-09 10:00:00,1.48
14254,19,102,6,2016-05-10,2016-05-10 09:00:00,2016-05-10 10:00:00,5.38
14255,19,9324,5,2016-05-11,2016-05-11 09:00:00,2016-05-11 10:00:00,8.19
14256,6,5829,3,2016-05-12,2016-05-12 09:00:00,2016-05-12 10:00:00,7.39
14257,19,7695,2,2016-05-13,2016-05-13 09:00:00,2016-05-13 10:00:00,1.96
14258,2,6956,3,2016-05-14,2016-05-14 09:00:00,2016-05-14 10:00:00,5.55
14259,11,3473,9,2016-05-15,2016-05-15 09:00:00,2016-05-15 10:00:00,8.19
14260,2,7067,6,2016-05-16,2016-05-16 09:00:00,2016-05-16 10:00:00,1.77
14261,13,7661,3,2016-05-17,2016-05-17 09:00:00,2016-05-17 10:00:00,7.99
14262,7,96,8,2016-05-18,2016-05-18 09:00:00,2016-05-18 10:00:00,6.46
14263,14,916,7,2016-05-19,2016-05-19 09:00:00,2016-05-19 10:00:00,1.74
14264,18,675,1,2016-05-20,2016-05-20 09:00:00,2016-05-20 10:00:00,1.38
14265,16,966,5,2016-05-21,2016-05-21 09:00:00,2016-05-21 10:00:00,3.67
14266,18,400,8,2016-05-22,2016-05-22 09:00:00,2016-05-22 10:00:00,4.26
14267,12,3691,2,2016-05-23,2016-05-23 09:00:00,2016-05-23 10:00:00,5.8
14268,8,6511,6,2016-05-24,2016-05-24 09:00:00,2016-05-24 10:00:00,3.87
14269,7,5407,2,2016-05-25,2016-05-25 09:00:00,2016-05-25 10:00:00,6.44
14270,8,6389,5,2016-05-26,2016-05-26 09:00:00,2016-05-26 10:00:00,7.7
14271,4,615,4,2016-05-27,2016-05-27 09:00:00,2016-05-27 10:00:00,7.49
14272,14,4924,2,2016-05-28,2016-05-28 09:00:00,2016-05-28 10:00:00,7.87
14273,14,6101,4,2016-05-29,2016-05-29 09:00:00,2016-05-29 10:00:00,8.99
14274,18,8109,6,2016-05-30,2016-05-30 09:00:00,2016-05-30 10:00:00,2.15
14275,6,4675,5,2016-05-31,2016-05-31 09:00:00,2016-05-31 10:00:00,5.29
14276,14,4246,5,2016-06-01,2016-06-01 09:00:00,2016-06-01 10:00:00,6.68
14277,4,7649,9,2016-06-02,2016-06-02 09:00:00,2016-06-02 10:00:00,6.92
14278,12,3283,1,2016-06-03,2016-06-03 09:00:00,2016-06-03 10:00:00,5.19
14279,9,7271,3,2016-06-04,2016-06-04 09:00:00,2016-06-04 10:00:00,8.3
14280,10,3653,2,2016-06-05,2016-06-05 09:00:00,2016-06-05 10:00:00,4.14
14281,18,3775,9,2016-06-06,2016-06-06 09:00:00,2016-06-06 10:00:00,7.24
14282,15,3200,3,2016-06-07,2016-06-07 09:00:00,2016-06-07 10:00:00,7.7
14283,12,3447,1,2016-06-08,2016-06-08 09:00:00,2016-06-08 10:00:00,5.11
14284,14,9160,8,2016-06-09,2016-06-09 09:00:00,2016-06-09 10:00:00,2.57
14285,14,6577,5,2016-06-10,2016-06-10 09:00:00,2016-06-10 10:00:00,1.54
14286,2,6739,9,2016-06-11,2016-06-11 09:00:00,2016-06-11 10:00:00,4.19
14287,19,7159,5,2016-06-12,2016-06-12 09:00:00,2016-06-12 10:00:00,2.37
14288,15,9132,3,2016-06-13,2016-06-13 09:00:00,2016-06-13 10:00:00,3.05
14289,5,4224,10,2016-06-14,2016-06-14 09:00:00,2016-06-14 10:00:00,2.56
14290,10,549,1,2016-06-15,2016-06-15 09:00:00,2016-06-15 10:00:00,6.21
14291,11,2027,3,2016-06-16,2016-06-16 09:00:00,2016-06-16 10:00:00,2.81
14292,13,6571,3,2016-06-17,2016-06-17 09:00:00,2016-06-17 10:00:00,5.57
14293,13,1067,3,2016-06-18,2016-06-18 09:00:00,2016-06-18 10:00:00,4.26
14294,15,7064,5,2016-06-19,2016-06-19 09:00:00,2016-06-19 10:00:00,8.22
14295,13,8822,8,2016-06-20,2016-06-20 09:00:00,2016-06-20 10:00:00,7.25
14296,9,7040,6,2016-06-21,2016-06-21 09:00:00,2016-06-21 10:00:00,5.24
14297,10,8192,2,2016-06-22,2016-06-22 09:00:00,2016-06-22 10:00:00,5.29
14298,17,3657,9,2016-06-23,2016-06-23 09:00:00,2016-06-23 10:00:00,5.23
14299,9,6721,8,2016-06-24,2016-06-24 09:00:00,2016-06-24 10:00:00,3.27
14300,14,9137,6,2016-06-25,2016-06-25 09:00:00,2016-06-25 10:00:00,5.72
14301,9,6766,7,2016-06-26,2016-06-26 09:00:00,2016-06-26 10:00:00,2.58
14302,9,8446,9,2016-06-27,2016-06-27 09:00:00,2016-06-27 10:00:00,1.26
14303,15,9088,5,2016-06-28,2016-06-28 09:00:00,2016-06-28 10:00:00,4.31
14304,7,804,2,2016-06-29,2016-06-29 09:00:00,2016-06-29 10:00:00,1.68
14305,11,6870,8,2016-06-30,2016-06-30 09:00:00,2016-06-30 10:00:00,1.51
14306,7,179,4,2016-07-01,2016-07-01 09:00:00,2016-07-01 10:00:00,5.8
14307,2,6842,9,2016-07-02,2016-07-02 09:00:00,2016-07-02 10:00:00,7.65
14308,13,7763,2,2016-07-03,2016-07-03 09:00:00,2016-07-03 10:00:00,6.54
14309,12,3898,8,2016-07-04,2016-07-04 09:00:00,2016-07-04 10:00:00,3.74
14310,7,6206,3,2016-07-05,2016-07-05 09:00:00,2016-07-05 10:00:00,6.1
14311,8,6197,4,2016-07-06,2016-07-06 09:00:00,2016-07-06 10:00:00,3.95
14312,8,3592,6,2016-07-07,2016-07-07 09:00:00,2016-07-07 10:00:00,4.31
14313,17,5316,8,2016-07-08,2016-07-08 09:00:00,2016-07-08 10:00:00,5.2
14314,13,4980,4,2016-07-09,2016-07-09 09:00:00,2016-07-09 10:00:00,1.57
14315,18,5421,9,2016-07-10,2016-07-10 09:00:00,2016-07-10 10:00:00,1.74
14316,4,8123,6,2016-07-11,2016-07-11 09:00:00,2016-07-11 10:00:00,8.79
